Item_ID	Sentence	SentenceLength	Adjective	FQ_Adjective	P_Adjective	Noun	FQ_Noun	P_Noun	NP	NPParse	PrevAdjective	FQ_PrevAdjective	P_PrevAdjective	PrevPrevAdjective	FQ_PrevPrevAdjective	P_PrevPrevAdjective	PrevAdj	PrevPrevAdj
84260:9	they were young men.	4	young	177 	0.000147576493815961	men	106 	8.83791431892197e-05	young men	(NP-PRD (JJ young) (NNS men))							no	
84274:22	and i mean, that is one big thing down here.	10	big	687 	0.000572796899726358	thing	1372 	0.00114392626844915	one big thing	(NP (CD one) (JJ big) (NN thing))							no	
84277:36	i mean, they are eighteen to twenty-four, some of the young men and women.	14	young	177 	0.000147576493815961	men	106 	8.83791431892197e-05	the young men and women	(NP (DT the) (JJ young) (NNS men) (CC and) (NNS women))							no	
84280:12	sometimes it is the same people that *t*-1 have been, that *t*-2 have been observed *-3	16	same	533 	0.000444397012451454	people	2267 	0.0018901463925468	the same people	(NP-PRD (DT the) (JJ same) (NNS people))							no	
84290:7	in a small town in wisconsin, near madison, um, a young boy somehow got a hold of a shotgun. and killed his parents and his three brothers and sisters.	29	small	222 	0.00018509594139629	town	162 	0.000135070011289185	a small town	(NP (DT a) (JJ small) (NN town))							no	
84290:35	in a small town in wisconsin, near madison, um, a young boy somehow got a hold of a shotgun. and killed his parents and his three brothers and sisters.	29	young	177 	0.000147576493815961	boy	206 	0.000171755693367729	a young boy	(NP-SBJ (DT a) (JJ young) (NN boy))							no	
84324:19	so the kids are off to their own devices a lot.	11	own	306 	0.000255132243546238	devices	8 	6.67012401428074e-06	their own devices	(NP (PRP$ their) (JJ own) (NNS devices))							no	
84347:13	but you sound a little bit younger than me.	9	little	1416 	0.00118061195052769	bit	555 	0.000462739853490726	a little bit	(NP-ADV (DT a) (JJ little) (NN bit))							no	
84381:8	and so all the young engineers are like, well, i am just, going, you know,	15	young	177 	0.000147576493815961	engineers	17 	1.41740135303466e-05	all the young engineers	(NP-SBJ (PDT all) (DT the) (JJ young) (NNS engineers))							no	
84411:22	but, i do not talk to many people in the military.	11	many	575 	0.000479415163526428	people	2267 	0.0018901463925468	many people	(NP (JJ many) (NNS people))							no	
84452:41	we, uh, went to new orleans for four days and came back late last night, *-1 driving.	17	last	602 	0.000501926832074625	night	250 	0.000208441375446273	late last night	(NP-TMP (RB late) (JJ last) (NN night))							no	
84492:12	she is on the east coast somewhere.	7	east	84 	7.00363021499477e-05	coast	44 	3.6685682078544e-05	the east coast	(NP (DT the) (JJ east) (NN coast))							no	
84493:2	real attractive young girl.	4	young	177 	0.000147576493815961	girl	74 	6.16986471320968e-05	real attractive young girl.	(NP (ADJP (RB Real) (JJ attractive)) (JJ young) (NN girl) (. .) (-DFL- E_S))							no	
84496:23	she had been dating a fellow for several weeks.	9	several	129 	0.000107555749730277	weeks	166 	0.000138405073296325	several weeks	(NP (JJ several) (NNS weeks))							no	
84525:72	i mean, i, they, we lease out a really nice two story town home in north dallas.	17	north	147 	0.000122563528762409	dallas	300 	0.000250129650535528	north dallas	(NP (JJ north) (NNP Dallas))							no	
84527:19	people, i mean, even dry cleaners knock on the door and are soliciting, you know.	15	dry	45 	3.75194475803291e-05	cleaners	1 	8.33765501785092e-07	even dry cleaners	(NP-SBJ (RB even) (JJ dry) (NNS cleaners))							no	
84533:27	he was raised *-1 on a farm in southern ohio, near dayton.	12	southern	29 	2.41791995517677e-05	ohio	27 	2.25116685481975e-05	southern ohio	(NP (JJ southern) (NNP Ohio))							no	
84535:58	i, i mean, i basically have started *-1 not to trust anybody in general street smarts.	16	general	83 	6.92025366481626e-05	street	88 	7.33713641570881e-05	general street smarts	(NP (JJ general) (NN street) (NNS smarts))							no	
84588:52	but, i mean, i never felt any safer *ich*-1 there than i did in any other city 0 i have been in *t*-2, you know.	25	other	1208 	0.00100718872615639	city	208 	0.000173423224371299	any other city	(NP (DT any) (JJ other) (NN city))							no	
84655:15	is it just that more people think 0 there is like excitement in it, you know?	16	more	1696 	0.00141406629102752	people	2267 	0.0018901463925468	more people	(NP-SBJ (JJR more) (NNS people))							no	
84691:60	in atlanta, where my inlaws live *t*-1, uh, they had that thing, you know, the high top sneakers, the air jordans, et cetera.	23	high	393 	0.000327669842201541	top	112 	9.33817361999303e-05	the high top sneakers	(NP (DT the) (JJ high) (NN top) (NNS sneakers))							no	
84726:12	i feel much the same way.	6	same	533 	0.000444397012451454	way	1105 	0.000921310879472527	the same way	(NP-MNR (DT the) (JJ same) (NN way))							no	
84741:64	and i've always tried *-1 to do things with them, uh, like, when you're at the little league *t*-2, * helping out even though i'm not a good athlete myself,	33	little	1416 	0.00118061195052769	league	34 	2.83480270606931e-05	the little league	(NP (DT the) (JJ little) (NN league))							no	
84741:99	and i've always tried *-1 to do things with them, uh, like, when you're at the little league *t*-2, * helping out even though i'm not a good athlete myself,	33	good	2181 	0.00181844255939329	athlete	3 	2.50129650535528e-06	a good athlete	(NP-PRD (DT a) (JJ good) (NN athlete))							no	
84744:30	i think 0 that's just part of their overall educational process, is * to get out and see and do things.	22	educational	20 	1.66753100357018e-05	process	70 	5.83635851249564e-05	their overall educational process	(NP (PRP$ their) (JJ overall) (JJ educational) (NN process))	overall	22 	1.8342841039272e-05				yes	no
84752:20	we have, uh, lived several places around the u s	10	several	129 	0.000107555749730277	places	211 	0.000175924520876654	several places	(NP (JJ several) (NNS places))							no	
84753:82	and we have, where we've lived *t*-1, we've taken them to see and do things of interest and of historical significance in the area,	26	historical	9 	7.50388951606583e-06	significance	5 	4.16882750892546e-06	historical significance	(NP (JJ historical) (NN significance))							no	
84770:77	and, uh, * seeing new england and, uh, being on plymouth rock and stuff like that was really made the whole thing more, uh, visual.	25	whole	468 	0.000390202254835423	thing	1372 	0.00114392626844915	the whole thing	(NP-SBJ (DT the) (JJ whole) (NN thing))							no	
84787:15	and so i made a special effort *ich*-1 with my children * to do things like that.	17	special	69 	5.75298196231713e-05	effort	34 	2.83480270606931e-05	a special effort *ich*-1	(NP (DT a) (JJ special) (NN effort) (S (-NONE- *ICH*-1)))							no	
84799:22	i think 0 it was in the sixth grade,	9	sixth	14 	1.16727170249913e-05	grade	75 	6.25324126338819e-05	the sixth grade	(NP (DT the) (JJ sixth) (NN grade))							no	
84800:32	they had *-1 to write a, a little brief autobiography of themselves, and about what they had done *t*-2 and what they wanted *-4 to do *t*-3,	27	brief	8 	6.67012401428074e-06	autobiography	1 	8.33765501785092e-07	a little brief autobiography	(NP (DT a) (RS (-DFL- \])) (JJ little) (JJ brief) (NN autobiography))	little	1416 	0.00118061195052769				yes	no
84801:87	and i was very proud when my son wrote that he wanted *-2 to, uh, have a family and be able * to help *-1 coach little league and do things like his dad had done *t*-3 with him *t*-4.	40	little	1416 	0.00118061195052769	league	34 	2.83480270606931e-05	little league	(NP (JJ little) (NN league))							no	
84804:3	a real point of pride with me.	7	real	1010 	0.000842103156802943	point	288 	0.000240124464514106	a real point	(NP (DT A) (JJ real) (NN point))							no	
84817:9	so that the only reason 0 i'm home *t*-1 is because i'm home with a cold.	18	only	724 	0.000603646223292407	reason	167 	0.00013923883879811	the only reason	(NP (DT the) (JJ only) (NN reason))							no	
84825:24	well, i'm sitting here on the ninth floor of an office building on the north side of dallas, texas.	20	ninth	10 	8.33765501785092e-06	floor	44 	3.6685682078544e-05	the ninth floor	(NP (DT the) (JJ ninth) (NN floor))							no	
84825:46	well, i'm sitting here on the ninth floor of an office building on the north side of dallas, texas.	20	north	147 	0.000122563528762409	side	164 	0.000136737542292755	the north side	(NP (DT the) (JJ north) (NN side))							no	
84833:72	and when i signed up for it *t*-1, it, uh, looked like it could be, make a real contribution in * participating.	22	real	1010 	0.000842103156802943	contribution	8 	6.67012401428074e-06	a real contribution	(NP (DT a) (JJ real) (NN contribution))							no	
84837:9	i'm an electrical engineer by trade uh, here in virginia.	11	electrical	11 	9.17142051963601e-06	engineer	30 	2.50129650535528e-05	an electrical engineer	(NP-PRD (DT an) (JJ electrical) (NN engineer))							no	
84845:33	i'm an accountant presently working as a contractor liquidating a failed savings and loan.	15	failed	6 	5.00259301071055e-06	savings	29 	2.41791995517677e-05	a failed savings and loan	(NP (DT a) (JJ failed) (NNS savings) (CC and) (NN loan))							no	
84878:25	um, what do you think 0 the major cause of air pollution or at least in the boston areas,	19	major	134 	0.000111724577239202	cause	108 	9.00466741927899e-05	the major cause	(NP (DT the) (JJ major) (NN cause))							no	
84880:36	well, the, the, the major cause it seems 0 *t*-1 up here is exc-,	14	major	134 	0.000111724577239202	cause	108 	9.00466741927899e-05	the major cause	(NP (DT the) (RS (-DFL- \])) (JJ major) (NN cause))							no	
84886:6	but the major cause here, and we always seem *-3 to, and it seems *-1 to be validated *-2 by the press, is the car pollution.	26	major	134 	0.000111724577239202	cause	108 	9.00466741927899e-05	the major cause	(NP (DT the) (JJ major) (NN cause))							no	
84887:14	we don't have too much industrial pollution.	8	industrial	14 	1.16727170249913e-05	pollution	83 	6.92025366481626e-05	too much industrial pollution	(NP (ADJP (RB too) (RB much)) (JJ industrial) (NN pollution))							no	
84897:6	in this general area there is, uh, national, dulles, and then, uh, baltimore, washington.	14	general	83 	6.92025366481626e-05	area	444 	0.000370191882792581	this general area	(NP (DT this) (JJ general) (NN area))							no	
84909:8	well, most people talk about the noise pollution *ich*-1 from airplanes rather than the air pollution.	16	most	585 	0.000487752818544279	people	2267 	0.0018901463925468	most people	(NP-SBJ (JJS most) (NNS people))							no	
84912:46	apparently the air pollution and the fact that it's delivered *-1 right up in high altitudes is a very significant factor.	22	high	393 	0.000327669842201541	altitudes	1 	8.33765501785092e-07	high altitudes	(NP (JJ high) (NNS altitudes))							no	
84919:40	i happen * to r-, just read something the other day	11	other	1208 	0.00100718872615639	day	697 	0.000581134554744209	the other day	(NP-TMP (DT the) (JJ other) (NN day))							no	
84921:65	one, is that the carbon fluorides that *t*-1 are, uh, being released *-2 into the atmosphere are causing even a larger hole in the southern hemisphere in the ozone layer	30	larger	29 	2.41791995517677e-05	hole	20 	1.66753100357018e-05	even a larger hole	(NP (RB even) (DT a) (JJR larger) (NN hole))							no	
84921:77	one, is that the carbon fluorides that *t*-1 are, uh, being released *-2 into the atmosphere are causing even a larger hole in the southern hemisphere in the ozone layer	30	southern	29 	2.41791995517677e-05	hemisphere	2 	1.66753100357018e-06	the southern hemisphere	(NP (DT the) (JJ southern) (NN hemisphere))							no	
84923:63	and now they've located another one or la-, rather an expanding one in the northern hemisphere.	17	northern	31 	2.58467305553378e-05	hemisphere	2 	1.66753100357018e-06	the northern hemisphere	(NP (DT the) (JJ northern) (NN hemisphere))							no	
84959:23	and i guess 0 refrigerators, are the same way.	9	same	533 	0.000444397012451454	way	1105 	0.000921310879472527	the same way	(NP-MNR-PRD (DT the) (JJ same) (NN way))							no	
84980:9	it's human rights in the sense,	7	human	39 	3.25168545696186e-05	rights	33 	2.7514261558908e-05	human rights	(NP-PRD (JJ human) (NNS rights))							no	
84982:40	but demanding that, uh, we can spend so much money on certain things but that research really be directed *-1 toward, um, improvement of polluting vehicles, and not just cars but also buses, um, planes. that something can be done *-2.	41	certain	188 	0.000156747914335597	things	1752 	0.00146075715912748	certain things	(NP (JJ certain) (NNS things))							no	
84994:71	every car *ich*-4 now in america that *t*-1's been produced *-3 for the past fifteen years has what they call *t*-2 a catalytic converter.	25	catalytic	5 	4.16882750892546e-06	converter	4 	3.33506200714037e-06	a catalytic converter	(NP-PRD (DT a) (JJ catalytic) (NN converter))							no	
85030:38	and but, you know, i was reading the other day * not to go on with this but that, diesel fumes actually have less pollutants in them than gasoline fumes.	30	other	1208 	0.00100718872615639	day	697 	0.000581134554744209	the other day	(NP-TMP (DT the) (JJ other) (NN day))							no	
85030:87	and but, you know, i was reading the other day * not to go on with this but that, diesel fumes actually have less pollutants in them than gasoline fumes.	30	less	189 	0.000157581679837382	pollutants	11 	9.17142051963601e-06	less pollutants	(NP (JJR less) (NNS pollutants))							no	
85042:21	but even, of course, in the longer term * just to get away from fossil fuels.	16	longer	84 	7.00363021499477e-05	term	45 	3.75194475803291e-05	the longer term	(NP (DT the) (JJR longer) (NN term))							no	
85047:27	we, we've taken the intermediate step	7	intermediate	2 	1.66753100357018e-06	step	44 	3.6685682078544e-05	the intermediate step	(NP (DT the) (JJ intermediate) (NN step))							no	
85073:40	you don't throw the baby out with the bath water, and condemning nuclear use.	15	nuclear	13 	1.08389515232062e-05	use	548 	0.00045690349497823	nuclear use	(NP (JJ nuclear) (NN use))							no	
85083:31	so we really don't know whether there's enough fossil fuel left * or there isn't *?*,	20	enough	369 	0.000307659470158699	fossil	5 	4.16882750892546e-06	enough fossil fuel	(NP (JJ enough) (NN fossil) (NN fuel))							no	
85109:15	and i also like the fresher air up there.	9	fresher	1 	8.33765501785092e-07	air	155 	0.000129233652776689	the fresher air	(NP (DT the) (JJR fresher) (NN air))							no	
85117:97	but, um, so, i, i-, i'd be interested in *-4 having spoken with somebody *ich*-1 also from the far west on this issue *-2 to see how they, their attitudes are *t*-3.	33	far	439 	0.000366023055283655	west	69 	5.75298196231713e-05	the far west	(NP (DT the) (JJ far) (NN west))							no	
